Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,86.96285471898578,86.97170984561973,86.9295969310976,86.9417729187746,86.9417729187746,
2020-12-01,87.37086442950017,86.75689686274634,87.28723519216415,87.36605796321417,87.36605796321417,
2020-12-02,86.40447813333678,86.5147429162412,86.55990574770681,86.38870823103761,86.38870823103761,
2020-12-03,86.23156031767807,85.85870134071494,85.66458417427926,86.22486077690199,86.22486077690199,
2020-12-04,85.48453269065911,85.60040111854279,85.49567716094795,85.48162901150414,85.48162901150414,
2020-12-07,85.96998775610604,85.75638273318825,86.02412901304476,85.96230596118285,85.96230596118285,
2020-12-08,85.88981212048364,85.86671345641906,85.93749387184678,85.85555436912934,85.85555436912934,
2020-12-09,85.98991349927863,85.85151128607481,86.17982288338037,85.98426795309561,85.98426795309561,
2020-12-10,86.31835309503128,86.01210873783057,86.2822111364818,86.32678973269198,86.32678973269198,
2020-12-11,85.7813087594808,85.63651113821628,85.7509238877927,85.78679094078434,85.78679094078434,
2020-12-14,85.68132136639127,85.49585799511864,85.42493194000666,85.66351441806671,85.66351441806671,
2020-12-15,85.61540299490467,85.60154920817074,85.49638639987599,85.61271594909076,85.61271594909076,
2020-12-16,85.28301377494772,84.91774263023642,85.01044277983172,85.26528940883016,85.26528940883016,
2020-12-17,84.82702583517468,84.4401723659253,84.39159562230849,84.81845469414255,84.81845469414255,
2020-12-18,84.12110929322839,84.4362042958136,84.34404966099416,84.10126617718082,84.10126617718082,
2020-12-21,84.74024673042598,84.91040104731692,85.11991251595539,84.68886360174366,84.68886360174366,
2020-12-22,84.43665664749524,84.6088387166475,84.89120499928667,84.44944652545172,84.44944652545172,
2020-12-23,84.95632471852417,84.81177274689948,85.0181381547216,84.9568881797188,84.9568881797188,
2020-12-24,84.89878162231113,84.92427901995539,84.97970725284613,84.93852795160055,84.93852795160055,
2020-12-25,85.0417587457701,84.87270838280867,84.83106765220293,85.06801924298357,85.06801924298357,
2020-12-28,84.8085,84.79755307740253,84.86865340781003,84.82768439057132,84.82768439057132,
2020-12-29,84.85345394988745,84.54794117218643,84.66933095643333,84.8279691106753,84.8279691106753,
2020-12-30,84.50982632067588,84.14337633760859,84.03736688252425,84.5175998100894,84.5175998100894,
2020-12-31,83.85516113233402,83.90179900861565,84.26984709060183,83.8389187878426,83.8389187878426,
2021-01-01,84.80016138935868,84.51342746939827,85.06472738389466,84.74853873971745,84.74853873971745,
2021-01-04,84.28737102741871,83.87006317417192,84.38654048687343,84.2719342819582,84.2719342819582,
2021-01-05,84.177273770932,83.92145283954247,83.81423240422028,84.17268749076857,84.17268749076857,
2021-01-06,83.50536783517249,83.74808262781701,83.63135963902127,83.47618784561443,83.47618784561443,
2021-01-07,83.50625402066271,84.20030848837413,84.06872695953912,83.48034826851017,83.48034826851017,
2021-01-08,84.60122972164139,84.739263890915,84.82812085534464,84.57846865475672,84.57846865475672,
2021-01-11,85.39085710932227,85.56766168113872,85.73481498494847,85.4170762032491,85.4170762032491,
2021-01-12,85.62358433122013,85.658418473822,85.7493395985258,85.62663609229404,85.62663609229404,
2021-01-13,84.9748031488375,85.06218319180593,85.1802880230475,84.98066632993421,84.98066632993421,
2021-01-14,85.38655575525465,85.59044904042862,85.56165623568396,85.37477830486374,85.37477830486374,
2021-01-15,85.44144728091408,85.41424731664961,85.74451726490773,85.44629108676703,85.44629108676703,
2021-01-18,86.11083290344288,85.98485121966087,85.96855643434965,86.1012789393199,86.1012789393199,
2021-01-19,85.85199189747327,85.70008297104867,85.81390954810372,85.86608712183164,85.86608712183164,
2021-01-20,85.58701468166166,85.45884183522617,85.66425939758788,85.59035182883015,85.59035182883015,
2021-01-21,85.47594833929314,85.16209141416397,85.32351143787761,85.47222956889712,85.47222956889712,
2021-01-22,85.0816893238511,85.23299776467967,85.16707335041949,85.07602882157418,85.07602882157418,
2021-01-25,85.29112112814146,85.28722889322188,85.56152001985699,85.27667764578284,85.27667764578284,
2021-01-26,85.44800501760609,85.27882991438572,85.52296274826605,85.42561162743566,85.42561162743566,
2021-01-27,85.17720645476244,85.5844335116831,85.88377735553013,85.17886774729693,85.17886774729693,
2021-01-28,86.02883844201192,86.01121494152815,86.18816504797566,86.03252537724515,86.03252537724515,
2021-01-29,86.05635351150501,86.31648744096289,86.21780364457756,86.0484169212151,86.0484169212151,
2021-02-01,86.38166257185183,86.51070888356563,86.68725945302806,86.34710113213774,86.34710113213774,
2021-02-02,86.90820163783822,86.99737014661282,87.21901934538053,86.9033463700698,86.9033463700698,
2021-02-03,87.23442694000876,87.21747615095644,87.40064261094234,87.23940798236198,87.23940798236198,
2021-02-04,87.19204720295262,87.58917421921281,87.71753946668635,87.1878524093714,87.1878524093714,
2021-02-05,88.21262547162209,87.84463299351792,88.11675788189201,88.22124752276802,88.22124752276802,
2021-02-08,87.47107971116367,87.55484765503343,87.47567659763513,87.4777828654379,87.4777828654379,
2021-02-09,87.30683965271047,86.85856971500375,86.73054083435451,87.28515622488884,87.28515622488884,
2021-02-10,86.31048569738645,86.33012077666007,86.22315820559074,86.28305081928403,86.28305081928403,
2021-02-11,86.32323139525174,86.231632086045,86.30453519953954,86.30737066544978,86.30737066544978,
2021-02-12,86.36001969453811,86.66007435893658,86.66009785348179,86.33799921290367,86.33799921290367,
2021-02-15,86.67637697747595,86.77455497187977,86.63827406051823,86.66737196483068,86.66737196483068,
2021-02-16,86.86253610333107,86.98379210437211,86.97116983083815,86.8655578377758,86.8655578377758,
2021-02-17,87.79308522178175,87.78480806485956,87.99568270413081,87.7429362050728,87.7429362050728,
2021-02-18,87.87742547903929,87.61516266013844,87.7337646523184,87.86600042210046,87.86600042210046,
2021-02-19,87.38849153288128,87.03446384939005,87.105851594645,87.3742094258356,87.3742094258356,
2021-02-22,87.04975398993307,87.07127706190673,86.83289915429975,87.01212200750565,87.01212200750565,
2021-02-23,86.30936256320936,86.5529742896282,86.4313060358659,86.28729634168243,86.28729634168243,
2021-02-24,86.64172793082564,87.14773491834622,86.9171558954957,86.63737794485714,86.63737794485714,
2021-02-25,87.05858262341992,86.82397014614045,87.07632287984046,87.04359600461778,87.04359600461778,
2021-02-26,87.49087803407076,87.56992297798622,87.54479889527045,87.4797039476909,87.4797039476909,
2021-03-01,88.061234087638,88.23080442822312,88.42611414013683,88.09501592374588,88.09501592374588,
2021-03-02,88.67577232599953,88.53214001268437,88.95112251410082,88.66496313454131,88.66496313454131,
2021-03-03,88.33573198070007,88.4678908004906,88.58743556283332,88.3358484517448,88.3358484517448,
2021-03-04,88.85790132224808,89.21994833608069,88.95625484333733,88.83993998512389,88.83993998512389,
2021-03-05,90.20357960729818,90.74499879681083,90.62560088266054,90.20503813825395,90.20503813825395,
2021-03-08,90.90088822376241,91.29934753566535,91.41701856776095,90.91258298601201,90.91258298601201,
2021-03-09,91.90522312428311,91.66584536022553,91.71907834472687,91.91837404706689,91.91837404706689,
2021-03-10,91.25564562982369,91.33704111414161,91.27126670561975,91.25723710201513,91.25723710201513,
2021-03-11,90.91274155724014,90.83661632967846,90.93064255013009,90.92023062476217,90.92023062476217,
2021-03-12,90.61694020017248,91.02943395010858,91.1114631057073,90.56743844101833,90.56743844101833,
